Date,Event_Name,Impact_Score
2013-06-07,Venta y consolidación de activos FROB / Sareb,2
2013-06-07,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-08,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-08,Venta y consolidación de activos FROB / Sareb,2
2013-06-09,Venta y consolidación de activos FROB / Sareb,2
2013-06-09,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-10,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-10,Venta y consolidación de activos FROB / Sareb,2
2013-06-11,Venta y consolidación de activos FROB / Sareb,2
2013-06-11,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-12,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-12,Venta y consolidación de activos FROB / Sareb,2
2013-06-13,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-13,Venta y consolidación de activos FROB / Sareb,2
2013-06-14,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-14,Venta y consolidación de activos FROB / Sareb,2
2013-06-15,Venta y consolidación de activos FROB / Sareb,2
2013-06-15,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-16,Venta y consolidación de activos FROB / Sareb,2
2013-06-16,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-17,Venta y consolidación de activos FROB / Sareb,2
2013-06-17,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-18,Venta y consolidación de activos FROB / Sareb,2
2013-06-18,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-19,Venta y consolidación de activos FROB / Sareb,2
2013-06-19,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-20,Venta y consolidación de activos FROB / Sareb,2
2013-06-20,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-21,Venta y consolidación de activos FROB / Sareb,2
2013-06-21,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-22,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-22,Venta y consolidación de activos FROB / Sareb,2
2013-06-23,Venta y consolidación de activos FROB / Sareb,2
2013-06-23,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-24,Venta y consolidación de activos FROB / Sareb,2
2013-06-24,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-25,Venta y consolidación de activos FROB / Sareb,2
2013-06-25,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-26,Venta y consolidación de activos FROB / Sareb,2
2013-06-26,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-27,Venta y consolidación de activos FROB / Sareb,2
2013-06-27,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-28,Venta y consolidación de activos FROB / Sareb,2
2013-06-28,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-29,Venta y consolidación de activos FROB / Sareb,2
2013-06-29,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-30,Rescate y reestructuración de Bankia / sector bancario español,3
2013-06-30,Venta y consolidación de activos FROB / Sareb,2
2013-07-01,Venta y consolidación de activos FROB / Sareb,2
2013-07-01,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-02,Venta y consolidación de activos FROB / Sareb,2
2013-07-02,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-03,Venta y consolidación de activos FROB / Sareb,2
2013-07-03,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-04,Venta y consolidación de activos FROB / Sareb,2
2013-07-04,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-05,Venta y consolidación de activos FROB / Sareb,2
2013-07-05,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-06,Venta y consolidación de activos FROB / Sareb,2
2013-07-06,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-07,Venta y consolidación de activos FROB / Sareb,2
2013-07-07,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-08,Venta y consolidación de activos FROB / Sareb,2
2013-07-08,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-09,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-09,Venta y consolidación de activos FROB / Sareb,2
2013-07-10,Venta y consolidación de activos FROB / Sareb,2
2013-07-10,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-11,Venta y consolidación de activos FROB / Sareb,2
2013-07-11,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-12,Venta y consolidación de activos FROB / Sareb,2
2013-07-12,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-13,Venta y consolidación de activos FROB / Sareb,2
2013-07-13,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-14,Venta y consolidación de activos FROB / Sareb,2
2013-07-14,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-15,Venta y consolidación de activos FROB / Sareb,2
2013-07-15,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-16,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-16,Venta y consolidación de activos FROB / Sareb,2
2013-07-17,Venta y consolidación de activos FROB / Sareb,2
2013-07-17,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-18,Venta y consolidación de activos FROB / Sareb,2
2013-07-18,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-19,Venta y consolidación de activos FROB / Sareb,2
2013-07-19,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-20,Venta y consolidación de activos FROB / Sareb,2
2013-07-20,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-21,Venta y consolidación de activos FROB / Sareb,2
2013-07-21,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-22,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-22,Venta y consolidación de activos FROB / Sareb,2
2013-07-23,Venta y consolidación de activos FROB / Sareb,2
2013-07-23,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-24,Venta y consolidación de activos FROB / Sareb,2
2013-07-24,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-25,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-25,Venta y consolidación de activos FROB / Sareb,2
2013-07-26,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-26,Venta y consolidación de activos FROB / Sareb,2
2013-07-27,Venta y consolidación de activos FROB / Sareb,2
2013-07-27,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-28,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-28,Venta y consolidación de activos FROB / Sareb,2
2013-07-29,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-29,Venta y consolidación de activos FROB / Sareb,2
2013-07-30,Rescate y reestructuración de Bankia / sector bancario español,3
2013-07-30,Venta y consolidación de activos FROB / Sareb,2
2013-07-31,Venta y consolidación de activos FROB / Sareb,2
2013-07-31,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-01,Venta y consolidación de activos FROB / Sareb,2
2013-08-01,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-02,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-02,Venta y consolidación de activos FROB / Sareb,2
2013-08-03,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-03,Venta y consolidación de activos FROB / Sareb,2
2013-08-04,Venta y consolidación de activos FROB / Sareb,2
2013-08-04,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-05,Venta y consolidación de activos FROB / Sareb,2
2013-08-05,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-06,Venta y consolidación de activos FROB / Sareb,2
2013-08-06,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-07,Venta y consolidación de activos FROB / Sareb,2
2013-08-07,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-08,Venta y consolidación de activos FROB / Sareb,2
2013-08-08,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-09,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-09,Venta y consolidación de activos FROB / Sareb,2
2013-08-10,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-10,Venta y consolidación de activos FROB / Sareb,2
2013-08-11,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-11,Venta y consolidación de activos FROB / Sareb,2
2013-08-12,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-12,Venta y consolidación de activos FROB / Sareb,2
2013-08-13,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-13,Venta y consolidación de activos FROB / Sareb,2
2013-08-14,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-14,Venta y consolidación de activos FROB / Sareb,2
2013-08-15,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-15,Venta y consolidación de activos FROB / Sareb,2
2013-08-16,Venta y consolidación de activos FROB / Sareb,2
2013-08-16,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-17,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-17,Venta y consolidación de activos FROB / Sareb,2
2013-08-18,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-18,Venta y consolidación de activos FROB / Sareb,2
2013-08-19,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-19,Venta y consolidación de activos FROB / Sareb,2
2013-08-20,Venta y consolidación de activos FROB / Sareb,2
2013-08-20,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-21,Venta y consolidación de activos FROB / Sareb,2
2013-08-21,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-22,Venta y consolidación de activos FROB / Sareb,2
2013-08-22,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-23,Venta y consolidación de activos FROB / Sareb,2
2013-08-23,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-24,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-24,Venta y consolidación de activos FROB / Sareb,2
2013-08-25,Venta y consolidación de activos FROB / Sareb,2
2013-08-25,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-26,Venta y consolidación de activos FROB / Sareb,2
2013-08-26,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-27,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-27,Venta y consolidación de activos FROB / Sareb,2
2013-08-28,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-28,Venta y consolidación de activos FROB / Sareb,2
2013-08-29,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-29,Venta y consolidación de activos FROB / Sareb,2
2013-08-30,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-30,Venta y consolidación de activos FROB / Sareb,2
2013-08-31,Rescate y reestructuración de Bankia / sector bancario español,3
2013-08-31,Venta y consolidación de activos FROB / Sareb,2
2013-09-01,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-01,Venta y consolidación de activos FROB / Sareb,2
2013-09-02,Venta y consolidación de activos FROB / Sareb,2
2013-09-02,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-03,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-03,Venta y consolidación de activos FROB / Sareb,2
2013-09-04,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-04,Venta y consolidación de activos FROB / Sareb,2
2013-09-05,Venta y consolidación de activos FROB / Sareb,2
2013-09-05,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-06,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-06,Venta y consolidación de activos FROB / Sareb,2
2013-09-07,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-07,Venta y consolidación de activos FROB / Sareb,2
2013-09-08,Rescate y reestructuración de Bankia / sector bancario español,3
2013-09-08,Venta y consolidación de activos FROB / Sareb,2
